2022-01-04 13:00:03,269 | requestgoogle | __init__ - INFO: Created the request google object
2022-01-04 21:22:46,142 | parameters | get_parameters_from_node - INFO: Got Parameters  {'description', 'experience', 'employment type', 'gender', 'job description', 'job requirements', 'job location', 'age', 'offered salary', 'vehicle possesion', 'category', 'prefered age', 'job category', 'salary', 'special information', 'qualification', 'no. of vacancies', 'location'} from node
2022-01-04 21:22:53,270 | parameters | get_parameters_from_node - INFO: Got Parameters  {'description', 'experience', 'employment type', 'gender', 'job description', 'job requirements', 'job location', 'age', 'offered salary', 'vehicle possesion', 'category', 'prefered age', 'job category', 'salary', 'special information', 'qualification', 'no. of vacancies', 'location'} from node
2022-01-04 21:23:00,898 | parameters | get_parameters_from_node - INFO: Got Parameters  {'description', 'experience', 'employment type', 'gender', 'job description', 'job requirements', 'job location', 'age', 'offered salary', 'vehicle possesion', 'category', 'prefered age', 'job category', 'salary', 'special information', 'qualification', 'no. of vacancies', 'location'} from node
2022-01-04 21:44:15,200 | parameters | get_parameters_from_node - INFO: Got Parameters  {'other specification', 'location', 'salary', 'specification', 'description', 'job location', 'job category', 'job level', 'job description', 'education', 'job specification', 'professional skill required', 'experience', 'employment type', 'no. of vacancy/s', 'offered salary', 'experience required', 'level', 'education level', 'category'} from node
2022-01-04 21:44:18,656 | parameters | get_parameters_from_node - INFO: Got Parameters  {'offered salary', 'other specification', 'job description', 'job level', 'location', 'level', 'salary', 'experience', 'job specification', 'category', 'no. of vacancy/s', 'education', 'education level', 'job location', 'job category', 'employment type', 'description', 'specification', 'professional skill required', 'experience required'} from node
2022-01-04 21:44:32,106 | parameters | get_parameters_from_node - INFO: Got Parameters  {'job category', 'job description', 'education level', 'education', 'no. of openings', 'desired candidate', 'openings', 'description', 'location', 'salary', 'category', 'job location'} from node
2022-01-04 21:44:33,133 | parameters | get_parameters_from_node - INFO: Got Parameters  {'location', 'description', 'no. of openings', 'category', 'desired candidate', 'education', 'education level', 'job location', 'salary', 'job category', 'job description', 'openings'} from node
2022-01-04 21:44:44,374 | parameters | get_parameters_from_node - INFO: Got Parameters  {'salary', 'job description', 'level', 'skills', 'education', 'vacancy', 'industry', 'no. of vacancy', 'description', 'apply instruction', 'experience', 'location', 'job type', 'education + experience', 'career level', 'gender', 'offered salary'} from node
2022-01-04 21:44:47,759 | parameters | get_parameters_from_node - INFO: Got Parameters  {'job type', 'industry', 'apply instruction', 'location', 'description', 'education + experience', 'level', 'offered salary', 'education', 'no. of vacancy', 'salary', 'skills', 'experience', 'job description', 'gender', 'vacancy', 'career level'} from node
2022-01-04 21:45:05,362 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 21:45:08,172 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 21:45:13,893 | parameters | get_parameters_from_node - INFO: Got Parameters  {'job category', 'job requirements', 'job description', 'prefered age', 'no. of vacancies', 'special information', 'age', 'description', 'qualification', 'location', 'experience', 'salary', 'employment type', 'vehicle possesion', 'category', 'gender', 'offered salary', 'job location'} from node
2022-01-04 21:45:18,708 | parameters | get_parameters_from_node - INFO: Got Parameters  {'location', 'employment type', 'category', 'prefered age', 'description', 'offered salary', 'qualification', 'age', 'job location', 'salary', 'job category', 'experience', 'vehicle possesion', 'gender', 'job description', 'job requirements', 'special information', 'no. of vacancies'} from node
2022-01-04 21:45:35,689 | parameters | get_parameters_from_node - INFO: Got Parameters  {'other specification', 'location', 'salary', 'specification', 'description', 'job location', 'job category', 'job level', 'job description', 'education', 'job specification', 'responsibilities', 'professional skill required', 'experience', 'employment type', 'no. of vacancy/s', 'offered salary', 'experience required', 'level', 'education level', 'category'} from node
2022-01-04 21:45:44,678 | parameters | get_parameters_from_node - INFO: Got Parameters  {'offered salary', 'other specification', 'job description', 'job level', 'responsibilities', 'location', 'level', 'salary', 'experience', 'job specification', 'category', 'no. of vacancy/s', 'education', 'education level', 'job location', 'job category', 'employment type', 'description', 'specification', 'professional skill required', 'experience required'} from node
2022-01-04 21:45:54,725 | parameters | get_parameters_from_node - INFO: Got Parameters  {'job category', 'job level', 'job description', 'level', 'specification', 'job specification', 'no. of openings', 'openings', 'description', 'location', 'salary', 'category', 'job location'} from node
2022-01-04 21:46:04,637 | parameters | get_parameters_from_node - INFO: Got Parameters  {'location', 'description', 'no. of openings', 'category', 'level', 'specification', 'job location', 'salary', 'job category', 'job description', 'job level', 'job specification', 'openings'} from node
2022-01-04 21:46:13,973 | parameters | get_parameters_from_node - INFO: Got Parameters  {'salary', 'job description', 'level', 'education', 'vacancy', 'industry', 'benefits', 'no. of vacancy', 'description', 'apply instruction', 'experience', 'location', 'job type', 'education + experience', 'career level', 'gender', 'offered salary'} from node
2022-01-04 21:46:16,356 | parameters | get_parameters_from_node - INFO: Got Parameters  {'job type', 'industry', 'apply instruction', 'location', 'description', 'benefits', 'education + experience', 'level', 'offered salary', 'education', 'no. of vacancy', 'salary', 'job description', 'experience', 'gender', 'vacancy', 'career level'} from node
2022-01-04 21:46:22,970 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 21:46:28,031 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 21:46:31,674 | parameters | get_parameters_from_node - INFO: Got Parameters  {'job category', 'job requirements', 'job description', 'prefered age', 'no. of vacancies', 'special information', 'age', 'description', 'qualification', 'location', 'experience', 'salary', 'employment type', 'vehicle possesion', 'category', 'gender', 'offered salary', 'job location'} from node
2022-01-04 21:46:37,491 | parameters | get_parameters_from_node - INFO: Got Parameters  {'location', 'employment type', 'category', 'prefered age', 'description', 'offered salary', 'qualification', 'age', 'job location', 'salary', 'job category', 'experience', 'vehicle possesion', 'gender', 'job description', 'job requirements', 'special information', 'no. of vacancies'} from node
2022-01-04 21:46:48,591 | parameters | get_parameters_from_node - INFO: Got Parameters  {'other specification', 'location', 'salary', 'specification', 'description', 'job location', 'job category', 'job level', 'job description', 'education', 'job specification', 'professional skill required', 'experience', 'employment type', 'no. of vacancy/s', 'offered salary', 'experience required', 'level', 'education level', 'category'} from node
2022-01-04 21:46:52,809 | parameters | get_parameters_from_node - INFO: Got Parameters  {'offered salary', 'other specification', 'job description', 'job level', 'location', 'level', 'salary', 'experience', 'job specification', 'category', 'no. of vacancy/s', 'education', 'education level', 'job location', 'job category', 'employment type', 'description', 'specification', 'experience required'} from node
2022-01-04 21:47:06,706 | parameters | get_parameters_from_node - INFO: Got Parameters  {'job category', 'specification', 'job description', 'education level', 'education', 'job specification', 'no. of openings', 'desired candidate', 'openings', 'description', 'apply instruction', 'location', 'experience', 'salary', 'category', 'job location'} from node
2022-01-04 21:47:08,406 | parameters | get_parameters_from_node - INFO: Got Parameters  {'apply instruction', 'location', 'description', 'no. of openings', 'category', 'desired candidate', 'specification', 'education', 'education level', 'job location', 'salary', 'job category', 'experience', 'job description', 'job specification', 'openings'} from node
2022-01-04 21:47:16,990 | parameters | get_parameters_from_node - INFO: Got Parameters  {'salary', 'job description', 'level', 'education', 'vacancy', 'industry', 'benefits', 'responsibilities', 'no. of vacancy', 'description', 'apply instruction', 'experience', 'location', 'job type', 'education + experience', 'career level', 'gender', 'offered salary'} from node
2022-01-04 21:47:28,367 | parameters | get_parameters_from_node - INFO: Got Parameters  {'job type', 'offered salary', 'job description', 'responsibilities', 'vacancy', 'career level', 'location', 'benefits', 'education + experience', 'level', 'salary', 'experience', 'apply instruction', 'education', 'no. of vacancy', 'industry', 'description', 'skills', 'gender'} from node
2022-01-04 21:47:39,471 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 21:47:52,202 | parameters | get_parameters_from_node - INFO: Got Parameters  {'job category', 'job requirements', 'job description', 'prefered age', 'no. of vacancies', 'special information', 'age', 'description', 'qualification', 'location', 'experience', 'salary', 'employment type', 'vehicle possesion', 'category', 'gender', 'offered salary', 'job location'} from node
2022-01-04 21:47:55,515 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 21:47:59,887 | parameters | get_parameters_from_node - INFO: Got Parameters  {'offered salary', 'other specification', 'job description', 'job level', 'location', 'level', 'salary', 'experience', 'job specification', 'category', 'no. of vacancy/s', 'education', 'education level', 'job location', 'job category', 'employment type', 'description', 'specification', 'experience required'} from node
2022-01-04 21:48:07,424 | parameters | get_parameters_from_node - INFO: Got Parameters  {'other specification', 'location', 'salary', 'specification', 'description', 'job location', 'job category', 'job level', 'job description', 'education', 'job specification', 'experience', 'employment type', 'no. of vacancy/s', 'offered salary', 'experience required', 'level', 'education level', 'category'} from node
2022-01-04 21:48:14,752 | parameters | get_parameters_from_node - INFO: Got Parameters  {'location', 'description', 'no. of openings', 'category', 'level', 'desired candidate', 'education', 'education level', 'specification', 'job location', 'salary', 'job category', 'experience', 'job description', 'job level', 'job specification', 'openings'} from node
2022-01-04 21:48:18,023 | parameters | get_parameters_from_node - INFO: Got Parameters  {'job category', 'job level', 'job description', 'level', 'specification', 'education level', 'education', 'job specification', 'no. of openings', 'desired candidate', 'openings', 'description', 'location', 'experience', 'salary', 'category', 'job location'} from node
2022-01-04 21:48:34,235 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 21:48:37,660 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 21:48:44,154 | parameters | get_parameters_from_node - INFO: Got Parameters  {'apply instruction', 'location', 'description', 'no. of openings', 'category', 'level', 'desired candidate', 'education', 'education level', 'specification', 'job location', 'salary', 'job category', 'experience', 'job description', 'job level', 'job specification', 'openings'} from node
2022-01-04 21:48:47,729 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 22:14:30,465 | parameters | get_parameters_from_node - INFO: Got Parameters  {'category', 'job level', 'job category', 'employment type', 'location', 'job specification', 'experience', 'experience required', 'offered salary', 'level', 'education', 'description', 'education level', 'salary', 'job description', 'job location', 'no. of vacancy/s', 'professional skill required', 'other specification', 'specification'} from node
2022-01-04 22:14:34,921 | parameters | get_parameters_from_node - INFO: Got Parameters  {'description', 'job category', 'offered salary', 'no. of vacancy/s', 'experience required', 'specification', 'education', 'category', 'job level', 'job specification', 'experience', 'level', 'salary', 'other specification', 'job location', 'education level', 'location', 'professional skill required', 'job description', 'employment type'} from node
2022-01-04 22:14:45,153 | parameters | get_parameters_from_node - INFO: Got Parameters  {'education', 'openings', 'description', 'education level', 'no. of openings', 'category', 'job location', 'salary', 'job description', 'desired candidate', 'job category', 'location'} from node
2022-01-04 22:14:48,649 | parameters | get_parameters_from_node - INFO: Got Parameters  {'level', 'openings', 'salary', 'specification', 'no. of openings', 'category', 'job location', 'job level', 'job description', 'description', 'job category', 'location', 'job specification'} from node
2022-01-04 22:14:59,666 | parameters | get_parameters_from_node - INFO: Got Parameters  {'vacancy', 'offered salary', 'level', 'education', 'apply instruction', 'description', 'gender', 'salary', 'education + experience', 'career level', 'job type', 'job description', 'location', 'industry', 'experience', 'skills', 'no. of vacancy'} from node
2022-01-04 22:15:03,604 | parameters | get_parameters_from_node - INFO: Got Parameters  {'offered salary', 'gender', 'level', 'career level', 'salary', 'apply instruction', 'education', 'skills', 'job description', 'industry', 'description', 'no. of vacancy', 'location', 'education + experience', 'vacancy', 'job type', 'experience'} from node
2022-01-04 22:15:16,434 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 22:15:24,468 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 22:15:29,212 | parameters | get_parameters_from_node - INFO: Got Parameters  {'offered salary', 'description', 'job requirements', 'salary', 'category', 'job location', 'age', 'special information', 'qualification', 'no. of vacancies', 'job description', 'job category', 'employment type', 'vehicle possesion', 'location', 'experience', 'gender', 'prefered age'} from node
2022-01-04 22:15:37,260 | parameters | get_parameters_from_node - INFO: Got Parameters  {'offered salary', 'gender', 'no. of vacancies', 'salary', 'age', 'special information', 'vehicle possesion', 'qualification', 'category', 'job requirements', 'job location', 'job description', 'description', 'job category', 'location', 'employment type', 'prefered age', 'experience'} from node
2022-01-04 22:15:50,986 | parameters | get_parameters_from_node - INFO: Got Parameters  {'responsibilities', 'category', 'job level', 'job category', 'employment type', 'location', 'job specification', 'experience', 'experience required', 'offered salary', 'level', 'education', 'description', 'education level', 'salary', 'job description', 'job location', 'no. of vacancy/s', 'professional skill required', 'other specification', 'specification'} from node
2022-01-04 22:15:54,568 | parameters | get_parameters_from_node - INFO: Got Parameters  {'description', 'job category', 'offered salary', 'no. of vacancy/s', 'experience required', 'specification', 'education', 'category', 'job level', 'job specification', 'experience', 'level', 'salary', 'other specification', 'job location', 'education level', 'location', 'professional skill required', 'job description', 'employment type', 'responsibilities'} from node
2022-01-04 22:16:13,297 | parameters | get_parameters_from_node - INFO: Got Parameters  {'apply instruction', 'education', 'openings', 'description', 'education level', 'no. of openings', 'category', 'job location', 'salary', 'job description', 'desired candidate', 'job category', 'location', 'job specification', 'experience', 'specification'} from node
2022-01-04 22:16:16,854 | parameters | get_parameters_from_node - INFO: Got Parameters  {'apply instruction', 'openings', 'salary', 'specification', 'education', 'no. of openings', 'category', 'job location', 'job description', 'education level', 'desired candidate', 'job category', 'location', 'description', 'job specification', 'experience'} from node
2022-01-04 22:16:26,501 | parameters | get_parameters_from_node - INFO: Got Parameters  {'offered salary', 'gender', 'level', 'career level', 'salary', 'benefits', 'apply instruction', 'education', 'job description', 'industry', 'description', 'no. of vacancy', 'location', 'education + experience', 'vacancy', 'job type', 'experience'} from node
2022-01-04 22:16:26,521 | parameters | get_parameters_from_node - INFO: Got Parameters  {'benefits', 'vacancy', 'offered salary', 'level', 'education', 'apply instruction', 'description', 'gender', 'salary', 'education + experience', 'career level', 'job type', 'job description', 'location', 'industry', 'experience', 'no. of vacancy'} from node
2022-01-04 22:16:37,473 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 22:16:40,574 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 22:16:46,686 | parameters | get_parameters_from_node - INFO: Got Parameters  {'offered salary', 'description', 'job requirements', 'salary', 'category', 'job location', 'age', 'special information', 'qualification', 'no. of vacancies', 'job description', 'job category', 'employment type', 'vehicle possesion', 'location', 'experience', 'gender', 'prefered age'} from node
2022-01-04 22:16:49,802 | parameters | get_parameters_from_node - INFO: Got Parameters  {'offered salary', 'gender', 'no. of vacancies', 'salary', 'age', 'special information', 'vehicle possesion', 'qualification', 'category', 'job requirements', 'job location', 'job description', 'description', 'job category', 'location', 'employment type', 'prefered age', 'experience'} from node
2022-01-04 22:17:02,940 | parameters | get_parameters_from_node - INFO: Got Parameters  {'category', 'job level', 'job category', 'employment type', 'location', 'job specification', 'experience', 'experience required', 'offered salary', 'level', 'education', 'description', 'education level', 'salary', 'job description', 'job location', 'no. of vacancy/s', 'professional skill required', 'other specification', 'specification'} from node
2022-01-04 22:17:05,753 | parameters | get_parameters_from_node - INFO: Got Parameters  {'description', 'job category', 'offered salary', 'no. of vacancy/s', 'experience required', 'specification', 'education', 'category', 'job level', 'job specification', 'experience', 'level', 'salary', 'other specification', 'job location', 'education level', 'location', 'professional skill required', 'job description', 'employment type'} from node
2022-01-04 22:17:19,535 | parameters | get_parameters_from_node - INFO: Got Parameters  {'level', 'education', 'openings', 'description', 'education level', 'no. of openings', 'category', 'job location', 'job level', 'salary', 'job description', 'desired candidate', 'job category', 'location', 'job specification', 'experience', 'specification'} from node
2022-01-04 22:17:20,800 | parameters | get_parameters_from_node - INFO: Got Parameters  {'level', 'openings', 'salary', 'specification', 'education', 'no. of openings', 'category', 'job location', 'job level', 'education level', 'desired candidate', 'job category', 'location', 'job description', 'description', 'job specification', 'experience'} from node
2022-01-04 22:17:39,080 | parameters | get_parameters_from_node - INFO: Got Parameters  {'benefits', 'vacancy', 'offered salary', 'level', 'responsibilities', 'education', 'apply instruction', 'description', 'gender', 'salary', 'education + experience', 'career level', 'job type', 'job description', 'location', 'industry', 'experience', 'no. of vacancy'} from node
2022-01-04 22:17:44,322 | parameters | get_parameters_from_node - INFO: Got Parameters  {'offered salary', 'gender', 'level', 'career level', 'salary', 'benefits', 'apply instruction', 'education', 'job description', 'industry', 'description', 'no. of vacancy', 'location', 'education + experience', 'vacancy', 'job type', 'responsibilities', 'experience'} from node
2022-01-04 22:17:51,775 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 22:17:57,794 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 22:18:05,958 | parameters | get_parameters_from_node - INFO: Got Parameters  {'offered salary', 'description', 'job requirements', 'salary', 'category', 'job location', 'age', 'special information', 'qualification', 'no. of vacancies', 'job description', 'job category', 'employment type', 'vehicle possesion', 'location', 'experience', 'gender', 'prefered age'} from node
2022-01-04 22:18:14,746 | parameters | get_parameters_from_node - INFO: Got Parameters  {'offered salary', 'gender', 'no. of vacancies', 'salary', 'age', 'special information', 'vehicle possesion', 'qualification', 'category', 'job requirements', 'job location', 'job description', 'description', 'job category', 'location', 'employment type', 'prefered age', 'experience'} from node
2022-01-04 22:18:21,728 | parameters | get_parameters_from_node - INFO: Got Parameters  {'description', 'job category', 'offered salary', 'no. of vacancy/s', 'experience required', 'specification', 'education', 'category', 'job level', 'job specification', 'experience', 'level', 'salary', 'other specification', 'job location', 'education level', 'location', 'job description', 'employment type'} from node
2022-01-04 22:18:22,584 | parameters | get_parameters_from_node - INFO: Got Parameters  {'category', 'job level', 'job category', 'employment type', 'location', 'job specification', 'experience', 'experience required', 'offered salary', 'level', 'education', 'description', 'education level', 'salary', 'job description', 'job location', 'no. of vacancy/s', 'other specification', 'specification'} from node
2022-01-04 22:18:34,266 | parameters | get_parameters_from_node - INFO: Got Parameters  {'apply instruction', 'level', 'education', 'openings', 'description', 'education level', 'no. of openings', 'category', 'job location', 'job level', 'salary', 'job description', 'desired candidate', 'job category', 'location', 'job specification', 'experience', 'specification'} from node
2022-01-04 22:18:36,061 | parameters | get_parameters_from_node - INFO: Got Parameters  {'level', 'openings', 'apply instruction', 'salary', 'specification', 'education', 'no. of openings', 'category', 'job location', 'job level', 'education level', 'desired candidate', 'job category', 'location', 'job description', 'description', 'job specification', 'experience'} from node
2022-01-04 22:18:48,358 | parameters | get_parameters_from_node - INFO: Got Parameters  {'responsibilities', 'location', 'experience', 'education + experience', 'job type', 'skills', 'gender', 'no. of vacancy', 'vacancy', 'offered salary', 'level', 'education', 'description', 'salary', 'career level', 'job description', 'benefits', 'apply instruction', 'industry'} from node
2022-01-04 22:18:56,289 | parameters | get_parameters_from_node - INFO: Got Parameters  {'apply instruction', 'description', 'job type', 'offered salary', 'education', 'vacancy', 'experience', 'gender', 'level', 'benefits', 'career level', 'salary', 'skills', 'location', 'industry', 'job description', 'no. of vacancy', 'education + experience', 'responsibilities'} from node
2022-01-04 22:18:59,411 | parameters | get_parameters_from_node - INFO: Got Parameters  {'description', 'job location', 'job specification', 'experience', 'employment type', 'job description', 'education', 'job level', 'level', 'category', 'job category', 'education level', 'location', 'specification', 'other specification', 'no. of vacancy/s', 'salary', 'offered salary', 'experience required'} from node
2022-01-04 22:19:03,450 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 22:19:06,254 | parameters | get_parameters_from_node - INFO: Got Parameters  {'job category', 'job specification', 'no. of vacancy/s', 'job level', 'job location', 'location', 'other specification', 'education level', 'level', 'salary', 'job description', 'education', 'description', 'employment type', 'offered salary', 'experience required', 'specification', 'category', 'experience'} from node
2022-01-04 22:19:12,775 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 22:19:17,420 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-04 22:19:19,687 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-05 07:31:12,326 | parameters | get_parameters_from_node - INFO: Got Parameters  {'other specification', 'experience', 'specification', 'professional skill required', 'job specification', 'experience required', 'employment type', 'description', 'level', 'education level', 'job location', 'education', 'no. of vacancy/s', 'job category', 'job level', 'salary', 'job description', 'offered salary', 'category', 'location'} from node
2022-01-05 07:31:27,625 | parameters | get_parameters_from_node - INFO: Got Parameters  {'education', 'job category', 'education level', 'desired candidate', 'category', 'job location', 'openings', 'location', 'no. of openings', 'salary', 'job description', 'description'} from node
2022-01-05 07:31:29,139 | parameters | get_parameters_from_node - INFO: Got Parameters  {'education', 'no. of vacancy/s', 'salary', 'specification', 'category', 'job description', 'description', 'job location', 'job level', 'experience required', 'employment type', 'job category', 'offered salary', 'professional skill required', 'other specification', 'location', 'education level', 'level', 'job specification', 'experience'} from node
2022-01-05 07:31:42,807 | parameters | get_parameters_from_node - INFO: Got Parameters  {'description', 'education', 'apply instruction', 'no. of vacancy', 'vacancy', 'level', 'education + experience', 'experience', 'industry', 'salary', 'location', 'job description', 'career level', 'gender', 'offered salary', 'skills', 'job type'} from node
2022-01-05 07:32:01,188 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-05 07:32:11,498 | parameters | get_parameters_from_node - INFO: Got Parameters  {'description', 'vehicle possesion', 'job category', 'prefered age', 'special information', 'no. of vacancies', 'age', 'qualification', 'experience', 'category', 'job location', 'job requirements', 'location', 'salary', 'job description', 'gender', 'offered salary', 'employment type'} from node
2022-01-05 07:32:29,435 | parameters | get_parameters_from_node - INFO: Got Parameters  {'other specification', 'responsibilities', 'experience', 'specification', 'professional skill required', 'job specification', 'experience required', 'employment type', 'description', 'level', 'education level', 'job location', 'education', 'no. of vacancy/s', 'job category', 'job level', 'salary', 'job description', 'offered salary', 'category', 'location'} from node
2022-01-05 07:33:54,046 | parameters | get_parameters_from_node - INFO: Got Parameters  {'category', 'experience required', 'education', 'education level', 'location', 'offered salary', 'specification', 'employment type', 'no. of vacancy/s', 'job location', 'job category', 'description', 'other specification', 'level', 'experience', 'professional skill required', 'job level', 'salary', 'job description', 'job specification'} from node
2022-01-05 07:34:07,230 | parameters | get_parameters_from_node - INFO: Got Parameters  {'employment type', 'salary', 'level', 'experience', 'experience required', 'offered salary', 'education', 'job location', 'specification', 'description', 'location', 'category', 'professional skill required', 'no. of vacancy/s', 'other specification', 'job specification', 'job description', 'job category', 'education level', 'job level'} from node
2022-01-05 07:36:53,748 | parameters | get_parameters_from_node - INFO: Got Parameters  {'level', 'experience', 'job category', 'category', 'job specification', 'no. of vacancy/s', 'offered salary', 'other specification', 'specification', 'job location', 'employment type', 'job level', 'location', 'salary', 'education', 'experience required', 'description', 'education level', 'job description'} from node
2022-01-05 07:37:27,802 | parameters | get_parameters_from_node - INFO: Got Parameters  {'salary', 'job description', 'job category', 'no. of vacancy/s', 'specification', 'job level', 'experience', 'education level', 'professional skill required', 'location', 'description', 'employment type', 'level', 'offered salary', 'job location', 'category', 'experience required', 'other specification', 'job specification', 'education'} from node
2022-01-05 07:37:33,363 | parameters | get_parameters_from_node - INFO: Got Parameters  {'salary', 'job level', 'education', 'location', 'level', 'no. of vacancy/s', 'professional skill required', 'job specification', 'experience required', 'offered salary', 'description', 'job category', 'specification', 'category', 'job location', 'job description', 'other specification', 'employment type', 'education level', 'experience'} from node
2022-01-05 07:37:41,874 | parameters | get_parameters_from_node - INFO: Got Parameters  {'no. of openings', 'description', 'job location', 'category', 'education level', 'salary', 'openings', 'job description', 'desired candidate', 'job category', 'location', 'education'} from node
2022-01-05 07:37:46,078 | parameters | get_parameters_from_node - INFO: Got Parameters  {'salary', 'level', 'openings', 'job specification', 'job level', 'job category', 'specification', 'no. of openings', 'category', 'job location', 'description', 'job description', 'location'} from node
2022-01-05 07:37:57,300 | parameters | get_parameters_from_node - INFO: Got Parameters  {'offered salary', 'description', 'experience', 'industry', 'level', 'salary', 'no. of vacancy', 'education + experience', 'job type', 'vacancy', 'job description', 'apply instruction', 'skills', 'career level', 'gender', 'location', 'education'} from node
2022-01-05 07:38:02,961 | parameters | get_parameters_from_node - INFO: Got Parameters  {'salary', 'level', 'education + experience', 'gender', 'offered salary', 'vacancy', 'description', 'job type', 'career level', 'location', 'skills', 'apply instruction', 'experience', 'job description', 'education', 'no. of vacancy', 'industry'} from node
2022-01-05 07:40:19,670 | parameters | get_parameters_from_node - INFO: Got Parameters  {'specification', 'responsibilities', 'salary', 'other specification', 'category', 'professional skill required', 'job specification', 'education', 'no. of vacancy/s', 'experience', 'description', 'education level', 'offered salary', 'job location', 'job description', 'job level', 'level', 'job category', 'location', 'experience required', 'employment type'} from node
2022-01-05 07:40:27,014 | parameters | get_parameters_from_node - INFO: Got Parameters  {'professional skill required', 'experience required', 'experience', 'job location', 'job level', 'category', 'employment type', 'salary', 'specification', 'job description', 'location', 'level', 'no. of vacancy/s', 'offered salary', 'education', 'description', 'job category', 'other specification', 'job specification', 'responsibilities', 'education level'} from node
2022-01-05 07:40:32,039 | parameters | get_parameters_from_node - INFO: Got Parameters  {'education', 'specification', 'job category', 'no. of openings', 'job location', 'desired candidate', 'salary', 'experience', 'job description', 'description', 'location', 'education level', 'category', 'apply instruction', 'openings', 'job specification'} from node
2022-01-05 07:40:38,506 | parameters | get_parameters_from_node - INFO: Got Parameters  {'category', 'desired candidate', 'education level', 'experience', 'job location', 'salary', 'education', 'openings', 'job category', 'description', 'specification', 'no. of openings', 'job description', 'location', 'job level', 'job specification', 'level'} from node
2022-01-05 07:40:47,803 | parameters | get_parameters_from_node - INFO: Got Parameters  {'education', 'vacancy', 'industry', 'apply instruction', 'career level', 'salary', 'experience', 'job description', 'no. of vacancy', 'description', 'location', 'job type', 'level', 'gender', 'benefits', 'education + experience', 'offered salary'} from node
2022-01-05 07:40:54,068 | parameters | get_parameters_from_node - INFO: Got Parameters  {'no. of vacancy', 'apply instruction', 'offered salary', 'gender', 'industry', 'experience', 'responsibilities', 'salary', 'description', 'education', 'job type', 'education + experience', 'benefits', 'job description', 'location', 'vacancy', 'career level', 'level'} from node
2022-01-05 07:41:07,928 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-05 07:41:08,548 | parameters | get_parameters_from_node - INFO: Got Parameters  set() from node
2022-01-05 07:41:17,023 | parameters | get_parameters_from_node - INFO: Got Parameters  {'prefered age', 'special information', 'age', 'job category', 'vehicle possesion', 'job location', 'salary', 'job requirements', 'no. of vacancies', 'experience', 'job description', 'description', 'location', 'qualification', 'category', 'gender', 'employment type', 'offered salary'} from node
2022-01-05 07:52:21,955 | parameters | get_parameters_from_node - INFO: Got Parameters  {'category', 'job specification', 'other specification', 'job location', 'specification', 'job description', 'employment type', 'location', 'level', 'job category', 'description', 'no. of vacancy/s', 'education', 'job level', 'experience', 'experience required', 'education level', 'offered salary', 'salary', 'professional skill required'} from node
2022-01-05 07:52:37,837 | parameters | get_parameters_from_node - INFO: Got Parameters  {'category', 'job specification', 'job description', 'specification', 'no. of openings', 'job level', 'education level', 'location', 'apply instruction', 'desired candidate', 'openings', 'experience', 'level', 'description', 'salary', 'job location', 'job category', 'education'} from node
2022-01-05 07:52:40,412 | parameters | get_parameters_from_node - INFO: Got Parameters  {'description', 'salary', 'job level', 'level', 'job specification', 'job category', 'experience required', 'job location', 'no. of vacancy/s', 'job description', 'offered salary', 'experience', 'category', 'employment type', 'education', 'other specification', 'specification', 'location', 'education level'} from node
2022-01-05 07:52:56,698 | parameters | get_parameters_from_node - INFO: Got Parameters  {'job description', 'education + experience', 'location', 'level', 'skills', 'career level', 'benefits', 'job type', 'vacancy', 'industry', 'description', 'education', 'gender', 'responsibilities', 'no. of vacancy', 'experience', 'apply instruction', 'offered salary', 'salary'} from node
2022-01-05 07:53:01,338 | parameters | get_parameters_from_node - INFO: Got Parameters  {'benefits', 'description', 'education + experience', 'salary', 'level', 'industry', 'skills', 'responsibilities', 'job description', 'offered salary', 'experience', 'vacancy', 'gender', 'career level', 'education', 'no. of vacancy', 'location', 'job type', 'apply instruction'} from node
